Title,Index,Temp(C),Plg,volPlg,Olv,volOlv,Opx,volOpx,Cpx,volCpx,Hbl,volHbl,Amp,volAmp,Fe-Ti,volFe-Ti,rhm-Oxide,(vol%),Quartz(0:out/1:in),Biotite(0:out/1:in),Corundum(0:out/1:in),Water(0:out/1:in),Pressure,H2O
262,13,1030,64,20.4,0,0,0,0,57,9.2,0,0,0,0,0.307,0.8,0,0,0,0,0,0,5500,2
262,14,1020,63,22.5,0,0,0,0,57,9.8,0,0,0,0,0.313,1,0,0,0,0,0,0,5500,2
262,15,1010,62,24.5,0,0,0,0,56,10.3,0,0,0,0,0.319,1.1,0,0,0,0,0,0,5500,2
262,16,1000,61,27.1,0,0,60,7.2,55,1.3,0,0,0,0,0.311,1.5,0,0,0,0,0,0,5500,2
262,17,990,60,25.5,0,0,59,7.7,60,12.3,0,0,0,0,0.314,1.4,0,0,0,0,0,0,5500,2
262,18,980,60,26.9,0,0,58,8.1,59,12.2,0,0,0,0,0.318,1.5,0,0,0,0,0,0,5500,2
262,19,970,59,28.3,0,0,58,8.6,59,12.2,0,0,0,0,0.322,1.5,0,0,0,0,0,0,5500,2
262,20,960,58,33.7,0,0,57,10.3,53,0.1,0,0,0,0,0.322,1.7,0,0,0,0,0,0,5500,2
262,21,950,58,34.8,0,0,56,10.9,52,0.7,0,0,0,0,0.315,1.6,0,0,0,0,0,0,5500,2
262,22,940,57,35.8,0,0,55,11.4,52,1.3,0,0,0,0,0.307,1.4,0,0,0,0,0,0,5500,2
262,23,930,55,35.4,0,0,54,10.7,51,2.3,0,0,0,0,0.308,0.9,0,0,0,0,0,0,5500,2
262,24,920,52,34.7,0,0,53,9.7,50,3.4,0,0,0,0,0.31,0.3,0,0,0,0,0,0,5500,2
262,25,910,50,34.9,0,0,53,9.1,50,4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
263,1,1144,0,0,0,0,75,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,2,1134,0,0,0,0,0,0,69,0.7,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,3,1124,0,0,0,0,0,0,67,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,4,1114,0,0,0,0,0,0,66,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,5,1104,71,1.7,0,0,0,0,64,1.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,6,1094,70,4.6,0,0,0,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,7,1084,69,7.2,0,0,0,0,62,4.4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,8,1074,68,9.7,0,0,0,0,60,5.7,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,9,1064,66,12.1,0,0,0,0,59,6.9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,10,1054,65,14.3,0,0,0,0,58,8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,11,1044,64,16.4,0,0,0,0,56,9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
263,12,1034,63,18.9,0,0,0,0,57,9.3,0,0,0,0,0.331,0.4,0,0,0,0,0,0,5500,2
263,13,1024,62,21,0,0,0,0,56,9.8,0,0,0,0,0.338,0.6,0,0,0,0,0,0,5500,2
263,14,1014,61,23,0,0,0,0,56,10.3,0,0,0,0,0.344,0.8,0,0,0,0,0,0,5500,2
263,15,1004,60,24.8,0,0,0,0,55,10.8,0,0,0,0,0.35,0.9,0,0,0,0,0,0,5500,2
263,16,994,60,24.8,0,0,59,7.8,59,10.1,0,0,0,0,0.338,1.2,0,0,0,0,0,0,5500,2
263,17,984,59,26.3,0,0,58,8.2,59,10.1,0,0,0,0,0.343,1.2,0,0,0,0,0,0,5500,2
263,18,974,58,27.7,0,0,57,8.6,59,10.1,0,0,0,0,0.347,1.3,0,0,0,0,0,0,5500,2
263,19,964,57,32.1,0,0,56,10.2,52,0.5,0,0,0,0,0.342,1.3,0,0,0,0,0,0,5500,2
263,20,954,57,33.2,0,0,55,10.8,52,1.1,0,0,0,0,0.335,1.2,0,0,0,0,0,0,5500,2
263,21,944,56,34.2,0,0,54,11.3,51,1.6,0,0,0,0,0.328,1.1,0,0,0,0,0,0,5500,2
263,22,934,56,35.2,0,0,53,11.9,50,2.2,0,0,0,0,0.32,1,0,0,0,0,0,0,5500,2
263,23,924,54,35.1,0,0,52,11.6,49,3,0,0,0,0,0.318,0.5,0,0,0,0,0,0,5500,2
263,24,914,51,34.6,0,0,51,10.8,49,4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
264,1,1142,0,0,0,0,74,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,2,1132,0,0,0,0,0,0,68,1.6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,3,1122,0,0,0,0,0,0,70,1.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,4,1112,0,0,0,0,0,0,68,3.9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,5,1102,70,2,0,0,0,0,67,4.6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,6,1092,68,4.8,0,0,0,0,66,4.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,7,1082,67,7.5,0,0,0,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,8,1072,66,10,0,0,0,0,64,5.3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,9,1062,65,12.4,0,0,0,0,62,5.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,10,1052,64,14.8,0,0,0,0,61,5.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,11,1042,63,17,0,0,0,0,60,6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,12,1032,62,19.1,0,0,0,0,59,6.3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
264,13,1022,61,21.6,0,0,0,0,60,6.5,0,0,0,0,0.364,0.4,0,0,0,0,0,0,5500,2
264,14,1012,60,23.6,0,0,0,0,60,6.7,0,0,0,0,0.37,0.6,0,0,0,0,0,0,5500,2
264,15,1002,59,25.6,0,0,0,0,59,6.9,0,0,0,0,0.377,0.7,0,0,0,0,0,0,5500,2
264,16,992,58,25.4,0,0,58,6.7,59,7.9,0,0,0,0,0.366,1,0,0,0,0,0,0,5500,2
264,17,982,58,26.4,0,0,57,8.5,58,8.1,0,0,0,0,0.368,1.1,0,0,0,0,0,0,5500,2
264,18,972,57,30.1,0,0,56,9.8,52,0.5,0,0,0,0,0.364,1.1,0,0,0,0,0,0,5500,2
264,19,962,56,31.3,0,0,55,10.3,51,1.1,0,0,0,0,0.357,1,0,0,0,0,0,0,5500,2
264,20,952,56,32.4,0,0,54,10.9,50,1.6,0,0,0,0,0.35,0.9,0,0,0,0,0,0,5500,2
264,21,942,55,33.3,0,0,53,11.4,49,2.2,0,0,0,0,0.343,0.8,0,0,0,0,0,0,5500,2
264,22,932,54,34.2,0,0,52,12,49,2.7,0,0,0,0,0.335,0.6,0,0,0,0,0,0,5500,2
264,23,922,54,35.1,0,0,50,12.6,48,3.2,0,0,0,0,0.327,0.5,0,0,0,0,0,0,5500,2
264,24,912,51,34.7,0,0,50,11.8,47,4.1,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
265,1,1139,0,0,0,0,74,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,2,1129,0,0,0,0,0,0,68,1.3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,3,1119,0,0,0,0,0,0,67,2.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,4,1109,0,0,0,0,0,0,68,1.6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,5,1099,68,2.7,0,0,0,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,6,1089,67,5.5,0,0,0,0,66,2.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,7,1079,66,8.2,0,0,0,0,65,2.4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,8,1069,65,10.7,0,0,0,0,64,2.7,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,9,1059,64,13.1,0,0,0,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,10,1049,63,15.4,0,0,0,0,61,3.3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,11,1039,62,17.6,0,0,0,0,60,3.6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,12,1029,61,19.7,0,0,0,0,59,4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,13,1019,60,22.7,0,0,0,0,53,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
265,14,1009,59,24,0,0,0,0,59,4.5,0,0,0,0,0.398,0.5,0,0,0,0,0,0,5500,2
265,15,999,58,27,0,0,0,0,53,0.8,0,0,0,0,0.393,0.5,0,0,0,0,0,0,5500,2
265,16,989,57,28.8,0,0,0,0,53,1.5,0,0,0,0,0.389,0.5,0,0,0,0,0,0,5500,2
265,17,979,56,28.2,0,0,56,9.4,52,0.6,0,0,0,0,0.384,0.9,0,0,0,0,0,0,5500,2
265,18,969,56,29.4,0,0,55,9.9,51,1.2,0,0,0,0,0.377,0.8,0,0,0,0,0,0,5500,2
265,19,959,55,30.5,0,0,54,10.5,50,1.8,0,0,0,0,0.371,0.7,0,0,0,0,0,0,5500,2
265,20,949,54,31.5,0,0,52,11.1,49,2.3,0,0,0,0,0.363,0.6,0,0,0,0,0,0,5500,2
265,21,939,54,32.5,0,0,51,11.6,48,2.9,0,0,0,0,0.356,0.4,0,0,0,0,0,0,5500,2
265,22,929,53,33.4,0,0,50,12.1,47,3.4,0,0,0,0,0.348,0.3,0,0,0,0,0,0,5500,2
265,23,919,53,34.2,0,0,49,12.7,46,3.8,0,0,0,0,0.339,0.1,0,0,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
266,1,1134,0,0,0,0,73,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,2,1124,0,0,0,0,72,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,3,1114,0,0,0,0,0,0,66,2.1,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,4,1104,68,0.3,0,0,0,0,65,3.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,5,1094,67,3.2,0,0,0,0,64,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,6,1084,65,5.9,0,0,0,0,62,5.7,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,7,1074,64,8.5,0,0,0,0,61,6.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,8,1064,63,11.7,0,0,0,0,63,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,9,1054,62,14.1,0,0,0,0,62,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,10,1044,61,16.3,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,11,1034,60,18.5,0,0,0,0,60,1.3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,12,1024,59,20.5,0,0,0,0,59,1.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,13,1014,58,22.8,0,0,0,0,58,1.9,0,0,0,0,0,0,0.093,0.1,0,0,0,0,5500,2
266,14,1004,58,25,0,0,0,0,58,2.1,0,0,0,0,0,0,0.09,0.2,0,0,0,0,5500,2
266,15,994,57,27.1,0,0,0,0,57,2.2,0,0,0,0,0,0,0.088,0.3,0,0,0,0,5500,2
266,16,984,56,29.4,0,0,0,0,51,0.7,0,0,0,0,0,0,0.085,0.3,0,0,0,0,5500,2
266,17,974,56,30.4,0,0,54,3.8,50,0.1,0,0,0,0,0,0,0.083,0.5,0,0,0,0,5500,2
266,18,964,55,29.3,0,0,52,8.7,54,4.1,0,0,0,0,0,0,0.081,0.5,0,0,0,0,5500,2
266,19,954,54,31,0,0,51,10.9,47,0.8,0,0,0,0,0,0,0.078,0.4,0,0,0,0,5500,2
266,20,944,53,31,0,0,50,11.6,46,2.8,0,0,0,0,0,0,0.076,0.1,0,0,0,0,5500,2
266,21,934,52,31.5,0,0,49,12,46,3.9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,22,924,52,32.6,0,0,48,12.3,46,4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
266,23,914,51,33.5,0,0,48,12.5,45,4.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
267,1,1129,0,0,0,0,73,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,2,1119,0,0,0,0,72,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,3,1109,0,0,0,0,0,0,66,1.9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,4,1099,65,0.1,0,0,0,0,64,2.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,5,1089,64,3,0,0,0,0,63,4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,6,1079,63,5.7,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,7,1069,62,8.3,0,0,0,0,60,6,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,8,1059,61,10.7,0,0,0,0,59,6.9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,9,1049,60,12.9,0,0,0,0,58,7.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,10,1039,59,15.1,0,0,0,0,56,8.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,11,1029,58,17.1,0,0,0,0,55,9.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,12,1019,58,21.1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
267,13,1009,57,21.2,0,0,0,0,53,10.5,0,0,0,0,0,0,0.089,0.2,0,0,0,0,5500,2
267,14,999,56,23.1,0,0,0,0,53,11,0,0,0,0,0,0,0.087,0.3,0,0,0,0,5500,2
267,15,989,56,28,0,0,0,0,57,0.1,0,0,0,0,0,0,0.085,0.4,0,0,0,0,5500,2
267,16,979,55,29.1,0,0,55,2,56,0.7,0,0,0,0,0,0,0.082,0.5,0,0,0,0,5500,2
267,17,969,54,29.1,0,0,53,6.5,55,1.7,0,0,0,0,0,0,0.08,0.5,0,0,0,0,5500,2
267,18,959,54,29.3,0,0,51,9.9,53,2.4,0,0,0,0,0,0,0.078,0.5,0,0,0,0,5500,2
267,19,949,53,30.6,0,0,51,10.2,53,2.5,0,0,0,0,0,0,0.076,0.6,0,0,0,0,5500,2
267,20,939,53,32.7,0,0,50,10.7,47,0.1,0,0,0,0,0,0,0.074,0.6,0,0,0,0,5500,2
267,21,929,52,32.5,0,0,49,11.3,46,2.2,0,0,0,0,0,0,0.071,0.3,0,0,0,0,5500,2
267,22,919,51,32.9,0,0,48,11.7,46,3.1,0,0,0,0,0,0,0.07,0.2,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
268,1,1122,0,0,0,0,72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,2,1112,0,0,0,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,3,1102,0,0,0,0,70,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,4,1092,63,0.1,0,0,0,0,64,2.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,5,1082,62,3,0,0,0,0,62,3.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,6,1072,61,5.7,0,0,0,0,61,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,7,1062,60,8.2,0,0,0,0,59,5.4,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,8,1052,59,10.6,0,0,0,0,58,6.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,9,1042,58,12.9,0,0,0,0,57,7,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,10,1032,57,15,0,0,0,0,55,7.7,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,11,1022,56,17,0,0,0,0,54,8.3,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
268,12,1012,55,19.1,0,0,0,0,53,8.9,0,0,0,0,0,0,0.091,0.1,0,0,0,0,5500,2
268,13,1002,55,21.2,0,0,57,1.1,52,8.1,0,0,0,0,0,0,0.088,0.2,0,0,0,0,5500,2
268,14,992,54,23.3,0,0,55,2.9,51,6.6,0,0,0,0,0,0,0.085,0.3,0,0,0,0,5500,2
268,15,982,54,25.2,0,0,54,4.6,50,5.1,0,0,0,0,0,0,0.082,0.4,0,0,0,0,5500,2
268,16,972,54,27.1,0,0,53,6.3,49,3.6,0,0,0,0,0,0,0.079,0.5,0,0,0,0,5500,2
268,17,962,53,28.9,0,0,51,9.1,54,0.4,0,0,0,0,0,0,0.076,0.6,0,0,0,0,5500,2
268,18,952,53,30,0,0,51,9.9,53,0.7,0,0,0,0,0,0,0.074,0.6,0,0,0,0,5500,2
268,19,942,52,31.2,0,0,50,10.1,53,0.8,0,0,0,0,0,0,0.073,0.6,0,0,0,0,5500,2
268,20,932,52,32.4,0,0,49,10.2,53,1,0,0,0,0,0,0,0.071,0.7,0,0,0,0,5500,2
268,21,922,51,33.7,0,0,49,10.5,46,0.1,0,0,0,0,0,0,0.069,0.7,0,0,0,0,5500,2
268,22,912,50,33.9,0,0,48,10.9,46,1.4,0,0,0,0,0,0,0.067,0.5,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
269,1,1113,0,0,0,0,71,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,2,1103,0,0,0,0,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,3,1093,0,0,0,0,69,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,4,1083,60,0.8,0,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,5,1073,59,3.7,0,0,66,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,6,1063,58,6.4,0,0,64,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,7,1053,57,8.8,0,0,63,2.4,58,2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,8,1043,56,11.1,0,0,61,2.5,56,2.8,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,9,1033,55,13.3,0,0,60,2.8,55,3.1,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,10,1023,55,15.5,0,0,58,3.4,53,3.2,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,11,1013,54,17.5,0,0,57,4.1,52,2.9,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
269,12,1003,53,19.9,0,0,55,6.1,51,1.2,0,0,0,0,0,0,0.088,0.2,0,0,0,0,5500,2
269,13,993,53,22.1,0,0,54,7.6,0,0,0,0,0,0,0,0,0.085,0.3,0,0,0,0,5500,2
269,14,983,52,23.9,0,0,53,8,0,0,0,0,0,0,0,0,0.082,0.4,0,0,0,0,5500,2
269,15,973,52,25.6,0,0,52,8.4,0,0,0,0,0,0,0,0,0.08,0.5,0,0,0,0,5500,2
269,16,963,51,27.2,0,0,51,8.7,0,0,0,0,0,0,0,0,0.078,0.5,0,0,0,0,5500,2
269,17,953,51,28.6,0,0,50,9,0,0,0,0,0,0,0,0,0.076,0.6,0,0,0,0,5500,2
269,18,943,51,30,0,0,50,9.3,0,0,0,0,0,0,0,0,0.073,0.6,0,0,0,0,5500,2
269,19,933,50,31.3,0,0,49,9.6,0,0,0,0,0,0,0,0,0.071,0.7,0,0,0,0,5500,2
269,20,923,50,32.5,0,0,49,9.8,0,0,0,0,0,0,0,0,0.069,0.7,0,0,0,0,5500,2
269,21,913,50,33.7,0,0,48,10,0,0,0,0,0,0,0,0,0.067,0.8,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
270,1,1103,0,0,0,0,70,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,2,1093,0,0,0,0,68,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,3,1083,0,0,0,0,67,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,4,1073,57,1.5,0,0,66,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,5,1063,56,4.3,0,0,64,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,6,1053,55,6.9,0,0,62,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,7,1043,54,9.3,0,0,61,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,8,1033,54,11.7,0,0,59,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,9,1023,53,13.8,0,0,57,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,10,1013,52,15.9,0,0,56,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
270,11,1003,51,18.1,0,0,55,6.1,0,0,0,0,0,0,0,0,0.09,0.1,0,0,0,0,5500,2
270,12,993,51,20.2,0,0,53,6.5,0,0,0,0,0,0,0,0,0.087,0.2,0,0,0,0,5500,2
270,13,983,50,22,0,0,52,6.9,0,0,0,0,0,0,0,0,0.085,0.3,0,0,0,0,5500,2
270,14,973,50,23.8,0,0,51,7.3,0,0,0,0,0,0,0,0,0.082,0.4,0,0,0,0,5500,2
270,15,963,49,25.4,0,0,50,7.6,0,0,0,0,0,0,0,0,0.08,0.5,0,0,0,0,5500,2
270,16,953,49,26.9,0,0,50,7.9,0,0,0,0,0,0,0,0,0.078,0.6,0,0,0,0,5500,2
270,17,943,48,28.3,0,0,49,8.2,0,0,0,0,0,0,0,0,0.076,0.6,0,0,0,0,5500,2
270,18,933,48,29.7,0,0,48,8.4,0,0,0,0,0,0,0,0,0.074,0.7,0,0,0,0,5500,2
270,19,923,48,30.9,0,0,48,8.7,0,0,0,0,0,0,0,0,0.072,0.7,0,0,0,0,5500,2
270,20,913,47,32.1,0,0,47,8.8,0,0,0,0,0,0,0,0,0.07,0.7,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
271,1,1091,0,0,0,0,68,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,2,1081,0,0,0,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,3,1071,0,0,0,0,66,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,4,1061,54,2.5,0,0,64,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,5,1051,53,5.1,0,0,62,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,6,1041,52,7.6,0,0,60,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,7,1031,51,9.9,0,0,59,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,8,1021,50,12.2,0,0,57,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,9,1011,50,14.3,0,0,55,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
271,10,1001,49,16.5,0,0,54,5.1,0,0,0,0,0,0,0,0,0.091,0.1,0,0,0,0,5500,2
271,11,991,48,18.5,0,0,53,5.5,0,0,0,0,0,0,0,0,0.088,0.2,0,0,0,0,5500,2
271,12,981,48,20.4,0,0,52,5.9,0,0,0,0,0,0,0,0,0.086,0.3,0,0,0,0,5500,2
271,13,971,47,22.2,0,0,51,6.3,0,0,0,0,0,0,0,0,0.084,0.4,0,0,0,0,5500,2
271,14,961,47,23.8,0,0,50,6.6,0,0,0,0,0,0,0,0,0.082,0.5,0,0,0,0,5500,2
271,15,951,46,25.4,0,0,49,6.9,0,0,0,0,0,0,0,0,0.08,0.6,0,0,0,0,5500,2
271,16,941,46,26.8,0,0,48,7.1,0,0,0,0,0,0,0,0,0.078,0.6,0,0,0,0,5500,2
271,17,931,45,28.2,0,0,48,7.4,0,0,0,0,0,0,0,0,0.076,0.7,0,0,0,0,5500,2
271,18,921,45,29.4,0,0,47,7.6,0,0,0,0,0,0,0,0,0.074,0.7,0,0,0,0,5500,2
271,19,911,45,30.6,0,0,46,7.8,0,0,0,0,0,0,0,0,0.072,0.7,0,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
272,1,1077,0,0,0,0,66,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,2,1067,0,0,0,0,65,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,3,1057,51,1.2,0,0,64,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,4,1047,50,3.9,0,0,62,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,5,1037,49,6.3,0,0,60,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,6,1027,48,8.7,0,0,58,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,7,1017,48,10.9,0,0,56,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,8,1007,47,13,0,0,54,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
272,9,997,46,15.2,0,0,53,4.2,0,0,0,0,0,0,0,0,0.092,0.1,0,0,0,0,5500,2
272,10,987,45,17.2,0,0,52,4.6,0,0,0,0,0,0,0,0,0.089,0.2,0,0,0,0,5500,2
272,11,977,45,19.1,0,0,51,5,0,0,0,0,0,0,0,0,0.087,0.3,0,0,0,0,5500,2
272,12,967,44,20.9,0,0,50,5.3,0,0,0,0,0,0,0,0,0.085,0.4,0,0,0,0,5500,2
272,13,957,44,22.5,0,0,49,5.6,0,0,0,0,0,0,0,0,0.083,0.5,0,0,0,0,5500,2
272,14,947,43,24.1,0,0,48,5.9,0,0,0,0,0,0,0,0,0.081,0.5,0,0,0,0,5500,2
272,15,937,43,25.5,0,0,47,6.2,0,0,0,0,0,0,0,0,0.079,0.6,0,0,0,0,5500,2
272,16,927,43,26.9,0,0,46,6.4,0,0,0,0,0,0,0,0,0.077,0.6,0,0,0,0,5500,2
272,17,917,42,28.2,0,0,46,6.6,0,0,0,0,0,0,0,0,0.076,0.7,1,0,0,0,5500,2
,,,,,,,,,,,,,,,,,,,,,,,,
273,1,1059,0,0,0,0,64,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
273,2,1049,48,0.7,0,0,63,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
273,3,1039,47,3.2,0,0,61,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
273,4,1029,46,5.7,0,0,59,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
273,5,1019,45,8,0,0,57,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
273,6,1009,44,10.1,0,0,55,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2
273,7,999,44,12.3,0,0,53,3.1,0,0,0,0,0,0,0,0,0.094,0,0,0,0,0,5500,2
273,8,989,43,14.5,0,0,52,3.5,0,0,0,0,0,0,0,0,0.092,0.2,0,0,0,0,5500,2
